nm,Green,Red,NIR1,NIR2
524,0.93568252,0.0,0.0,0.0
525,0.94457749,0.0,0.0,0.0
526,0.95022237,0.0,0.0,0.0
527,0.95501197,0.0,0.0,0.0
528,0.9592884,0.0,0.0,0.0
529,0.96373589,0.0,0.0,0.0
530,0.9676702,0.0,0.0,0.0
531,0.97092029,0.0,0.0,0.0
532,0.97348614,0.0,0.0,0.0
533,0.97451249,0.0,0.0,0.0
534,0.97639412,0.0,0.0,0.0
535,0.97793363,0.0,0.0,0.0
536,0.97810469,0.0,0.0,0.0
537,0.97947314,0.0,0.0,0.0
538,0.98049949,0.0,0.0,0.0
539,0.98289429,0.0,0.0,0.0
540,0.98374957,0.0,0.0,0.0
541,0.98511803,0.0,0.0,0.0
542,0.98665754,0.0,0.0,0.0
543,0.98871023,0.0,0.0,0.0
544,0.9892234,0.0,0.0,0.0
545,0.9904208,0.0,0.0,0.0
546,0.99196031,0.0,0.0,0.0
547,0.99349983,0.0,0.0,0.0
548,0.99435511,0.0,0.0,0.0
549,0.99572357,0.0,0.0,0.0
550,0.99623674,0.0,0.0,0.0
551,0.99657886,0.0,0.0,0.0
552,0.99692097,0.00051151,0.0,0.0
553,0.99931577,0.00179028,0.0,0.0
554,1.0,0.0028133,0.0,0.0
555,0.99948683,0.00511509,0.0,0.0
556,0.99846049,0.00869565,0.0,0.0
557,0.99846049,0.01023018,0.0,0.0
558,0.99965789,0.01023018,0.0,0.0
559,0.99794731,0.01023018,0.0,0.0
560,0.99709203,0.01023018,0.0,0.0
561,0.99384194,0.01023018,0.0,0.0
562,0.99110503,0.01023018,0.0,0.0
563,0.988026,0.01023018,0.0,0.0
564,0.98460486,0.01023018,0.0,0.0
565,0.98015737,0.01023018,0.0,0.0
566,0.97536777,0.01023018,0.0,0.0
567,0.96920972,0.01023018,0.0,0.0
568,0.96390694,0.01048593,0.0,0.0
569,0.95945946,0.0112532,0.0,0.0
570,0.95466986,0.01227621,0.0,0.0
571,0.95039343,0.01227621,0.0,0.0
572,0.94526172,0.01227621,0.0,0.0
573,0.94184057,0.00982097,0.0,0.0
574,0.9365378,0.00982097,0.0,0.0
575,0.93260349,0.00961637,0.0,0.0
576,0.93020869,0.00961637,0.0,0.0
577,0.92969552,0.00920716,0.0,0.0
578,0.92918235,0.01057118,0.0,0.0
579,0.9269586,0.01193521,0.0,0.0
580,0.92764283,0.01312873,0.0,0.0
581,0.9233664,0.01534527,0.0,0.0
582,0.91840575,0.02114237,0.0,0.0
583,0.91361615,0.02455243,0.0,0.0
584,0.90797126,0.03034953,0.0,0.0
585,0.89976052,0.03716965,0.0,0.0
586,0.88983921,0.04518329,0.0,0.0
587,0.87324666,0.05592498,0.0,0.0
588,0.86845706,0.0627451,0.0,0.0
589,0.84964078,0.07229327,0.0,0.0
590,0.83698255,0.08456948,0.0,0.0
591,0.82141635,0.09275362,0.0,0.0
592,0.8044817,0.10775789,0.0,0.0
593,0.77899418,0.12412617,0.0,0.0
594,0.7541909,0.14373402,0.0,0.0
595,0.72271639,0.15788576,0.0,0.0
596,0.70372905,0.17544757,0.0,0.0
597,0.67978105,0.19812447,0.0,0.0
598,0.64813548,0.21636829,0.0,0.0
599,0.61170031,0.2455243,0.0,0.0
600,0.57919945,0.27672634,0.0,0.0
601,0.53369826,0.31099744,0.0,0.0
602,0.50615806,0.35669224,0.0,0.0
603,0.470065,0.40460358,0.0,0.0
604,0.40574752,0.45916454,0.0,0.0
605,0.36862812,0.51304348,0.0,0.0
606,0.32654807,0.54748508,0.0,0.0
607,0.30140267,0.57936914,0.0,0.0
608,0.2625727,0.63546462,0.0,0.0
609,0.2302429,0.67280477,0.0,0.0
610,0.19414985,0.71457801,0.0,0.0
611,0.17328088,0.74595055,0.0,0.0
612,0.14950393,0.76794544,0.0,0.0
613,0.13205611,0.79249787,0.0,0.0
614,0.12281902,0.8170503,0.0,0.0
615,0.11170031,0.83768116,0.0,0.0
616,0.10314745,0.85575448,0.0,0.0
617,0.09596305,0.87723785,0.0,0.0
618,0.0874102,0.88951407,0.0,0.0
619,0.07988368,0.90417732,0.0,0.0
620,0.0754362,0.91457801,0.0,0.0
621,0.06996237,0.92497869,0.0,0.0
622,0.065857,0.93657289,0.0,0.0
623,0.06260691,0.94953112,0.0,0.0
624,0.05884365,0.95669224,0.0,0.0
625,0.05576463,0.96624041,0.0,0.0
626,0.05251454,0.97067349,0.0,0.0
627,0.04977763,0.97442455,0.0,0.0
628,0.04635648,0.97766411,0.0,0.0
629,0.04293534,0.98209719,0.0,0.0
630,0.04019843,0.98567775,0.0,0.0
631,0.03677728,0.98823529,0.0,0.0
632,0.0347246,0.99028133,0.0,0.0
633,0.03250086,0.99232737,0.0,0.0
634,0.03130346,0.99471441,0.0,0.0
635,0.02856654,0.99658994,0.0,0.0
636,0.02651386,0.99761296,0.0,0.0
637,0.02429011,0.99863598,0.0,0.0
638,0.02206637,0.99914749,0.0,0.0
639,0.02052686,0.99914749,0.0,0.0
640,0.02018474,0.99931799,0.0,0.0
641,0.01881628,1.0,0.0,0.0
642,0.01727677,1.0,0.0,0.0
643,0.01539514,0.99863598,0.0,0.0
644,0.01402668,0.99829497,0.0,0.0
645,0.01265823,0.99863598,0.0,0.0
646,0.01180294,0.99590793,0.0,0.0
647,0.01094766,0.9945439,0.0,0.0
648,0.00992131,0.99386189,0.0,0.0
649,0.00940814,0.99249787,0.0,0.0
650,0.00821074,0.98772379,0.0,0.0
651,0.00701334,0.98141517,0.0,0.0
652,0.00656859,0.97800512,0.0,0.0
653,0.00492645,0.97647059,0.00050599,0.0
654,0.0032843,0.97340153,0.00691516,0.0
655,0.00287376,0.96896846,0.00910778,0.0
656,0.00333561,0.96402387,0.01130039,0.0
657,0.00307903,0.95822677,0.01315568,0.0
658,0.00153951,0.95328218,0.013493,0.0
659,0.00171057,0.9488491,0.01366166,0.0
660,0.00102634,0.9428815,0.01416765,0.0
661,0.00068423,0.93589088,0.01433631,0.0
662,0.00068423,0.93026428,0.0148423,0.0
663,0.00051317,0.92514919,0.01686625,0.0
664,0.00051317,0.91969309,0.01770956,0.0
665,0.0,0.91474851,0.0188902,0.0
666,0.0,0.90690537,0.01956485,0.0
667,0.0,0.90161978,0.02074549,0.0
668,0.0,0.89565217,0.02260078,0.0
669,0.0,0.88968457,0.0242874,0.0
670,0.0,0.88525149,0.02648001,0.0
671,0.0,0.88064791,0.0283353,0.0
672,0.0,0.87604433,0.0310339,0.0
673,0.0,0.87144075,0.03474448,0.0
674,0.0,0.86803069,0.0391297,0.0
675,0.0,0.86445013,0.04503289,0.0
676,0.0,0.8629156,0.05076741,0.0
677,0.0,0.86086957,0.05650194,0.0
678,0.0,0.85899403,0.06493506,0.0
679,0.0,0.85780051,0.07977737,0.0
680,0.0,0.85763001,0.09377635,0.0
681,0.0,0.85763001,0.11519649,0.0
682,0.0,0.8571185,0.13391803,0.0
683,0.0,0.85439045,0.15297689,0.0
684,0.0,0.85234442,0.17304773,0.0
685,0.0,0.85098039,0.19851577,0.0
686,0.0,0.85063939,0.23005566,0.0
687,0.0,0.84944587,0.25653567,0.0
688,0.0,0.84637681,0.28976219,0.0
689,0.0,0.84143223,0.3216394,0.0
690,0.0,0.83734015,0.36161241,0.0
691,0.0,0.83137255,0.38589981,0.0
692,0.0,0.82165388,0.41642773,0.0
693,0.0,0.81278772,0.45437679,0.0
694,0.0,0.80221654,0.48170012,0.0
695,0.0,0.78073316,0.51728791,0.0
696,0.0,0.75089514,0.55473098,0.0
697,0.0,0.72992327,0.5771631,0.0
698,0.0,0.6971867,0.60937764,0.0
699,0.0,0.64995737,0.64209816,0.0
700,0.0,0.59914749,0.66638556,0.0
701,0.0,0.47246377,0.70231068,0.0
702,0.0,0.42557545,0.72575476,0.0
703,0.0,0.39948849,0.75139147,0.0
704,0.0,0.36982097,0.77922078,0.0
705,0.0,0.34509804,0.80333952,0.0
706,0.0,0.31014493,0.81919379,0.0
707,0.0,0.28763853,0.83504807,0.0
708,0.0,0.25404945,0.85579356,0.0
709,0.0,0.22148338,0.87350312,0.0
710,0.0,0.19624893,0.89424861,0.0
711,0.0,0.16385337,0.91786136,0.0
712,0.0,0.13895993,0.93084837,0.0
713,0.0,0.12480818,0.94130545,0.0
714,0.0,0.11679454,0.9487266,0.0
715,0.0,0.10502984,0.95665374,0.0
716,0.0,0.09923274,0.96542419,0.0
717,0.0,0.09258312,0.97351999,0.0
718,0.0,0.0859335,0.97874852,0.0
719,0.0,0.08132992,0.98532636,0.0
720,0.0,0.07621483,0.99004891,0.0
721,0.0,0.07178176,0.99291617,0.0
722,0.0,0.06751918,0.9959521,0.0
723,0.0,0.06325661,0.9973014,0.0
724,0.0,0.05916454,0.99932535,0.0
725,0.0,0.05592498,1.0,0.0
726,0.0,0.05336743,0.99949401,0.0
727,0.0,0.05063939,0.99932535,0.0
728,0.0,0.04739983,0.99966267,0.0
729,0.0,0.04433078,0.99898802,0.0
730,0.0,0.04160273,0.99797605,0.0
731,0.0,0.0397272,0.99713274,0.0
732,0.0,0.03751066,0.99342216,0.0
733,0.0,0.03580563,0.99139821,0.0
734,0.0,0.03393009,0.9878563,0.0
735,0.0,0.03120205,0.98161579,0.0
736,0.0,0.02898551,0.97824254,0.0
737,0.0,0.02779199,0.97402597,0.0
738,0.0,0.02608696,0.9689661,0.0
739,0.0,0.02472293,0.96458087,0.0
740,0.0,0.02335891,0.95935234,0.0
741,0.0,0.02148338,0.95530444,0.0
742,0.0,0.01994885,0.95193119,0.0
743,0.0,0.01875533,0.94703997,0.0
744,0.0,0.01756181,0.94316074,0.0
745,0.0,0.01636829,0.93877551,0.0
746,0.0,0.01483376,0.93573959,0.0
747,0.0,0.01346974,0.93287232,0.0
748,0.0,0.0115942,0.92882442,0.0
749,0.0,0.01023018,0.92561983,0.0
750,0.0,0.00903666,0.92275257,0.0010101
751,0.0,0.00920716,0.91870467,0.0020202
752,0.0,0.00797954,0.91482543,0.003367
753,0.0,0.00654731,0.91111486,0.0040404
754,0.0,0.00588235,0.90757295,0.0030303
755,0.0,0.00332481,0.90470568,0.01035354
756,0.0,0.00127877,0.90116377,0.0
756.1,0.0,0.0,0.0,0.00909091
757,0.0,0.00051151,0.89829651,0.01010101
758,0.0,0.0,0.89627256,0.01111111
759,0.0,0.0,0.89357396,0.01010101
760,0.0,0.0,0.89256198,0.01094276
761,0.0,0.0,0.89087536,0.01397306
762,0.0,0.0,0.89020071,0.01700337
763,0.0,0.0,0.89020071,0.02003367
764,0.0,0.0,0.892056,0.02188552
765,0.0,0.0,0.89374262,0.02205387
766,0.0,0.0,0.89593523,0.02222222
767,0.0,0.0,0.89812785,0.02239057
768,0.0,0.0,0.90200708,0.02239057
769,0.0,0.0,0.9041997,0.02239057
770,0.0,0.0,0.90672963,0.02239057
771,0.0,0.0,0.91010288,0.02239057
772,0.0,0.0,0.91398212,0.02239057
773,0.0,0.0,0.91803002,0.02255892
774,0.0,0.0,0.92190926,0.02255892
775,0.0,0.0,0.92460786,0.02255892
776,0.0,0.0,0.92696913,0.02272727
777,0.0,0.0,0.93186035,0.02272727
778,0.0,0.0,0.93489627,0.02272727
779,0.0,0.0,0.93708889,0.02272727
780,0.0,0.0,0.93742621,0.02272727
781,0.0,0.0,0.93371564,0.02289562
782,0.0,0.0,0.93304098,0.02356902
783,0.0,0.0,0.92393321,0.02407407
784,0.0,0.0,0.91752403,0.02441077
785,0.0,0.0,0.91128352,0.02491582
786,0.0,0.0,0.89121268,0.02491582
787,0.0,0.0,0.87957497,0.02508418
788,0.0,0.0,0.86574464,0.02525253
789,0.0,0.0,0.84668578,0.02626263
790,0.0,0.0,0.81649519,0.02659933
791,0.0,0.0,0.80148423,0.02727273
792,0.0,0.0,0.77078765,0.02811448
793,0.0,0.0,0.73739248,0.02895623
794,0.0,0.0,0.71158711,0.03013468
795,0.0,0.0,0.68308315,0.03097643
796,0.0,0.0,0.65322989,0.03265993
797,0.0,0.0,0.62607522,0.03501684
798,0.0,0.0,0.5893068,0.03754209
799,0.0,0.0,0.56569405,0.06380471
800,0.0,0.0,0.52335976,0.05420875
801,0.0,0.0,0.48338674,0.06060606
802,0.0,0.0,0.44273908,0.07693603
803,0.0,0.0,0.41845168,0.10993266
804,0.0,0.0,0.39416428,0.13939394
805,0.0,0.0,0.36582898,0.2040404
806,0.0,0.0,0.34575814,0.22289562
807,0.0,0.0,0.31286895,0.32760943
808,0.0,0.0,0.27964244,0.38518519
809,0.0,0.0,0.26648676,0.4037037
810,0.0,0.0,0.229887,0.44343434
811,0.0,0.0,0.20762355,0.54444444
812,0.0,0.0,0.19413054,0.58619529
813,0.0,0.0,0.17136111,0.62239057
814,0.0,0.0,0.15483218,0.65387205
815,0.0,0.0,0.14471243,0.69410774
816,0.0,0.0,0.13290605,0.74057239
817,0.0,0.0,0.12514758,0.75824916
818,0.0,0.0,0.11772643,0.76919192
819,0.0,0.0,0.11097993,0.80454545
820,0.0,0.0,0.10608872,0.84090909
821,0.0,0.0,0.10086018,0.84579125
822,0.0,0.0,0.09411368,0.8530303
823,0.0,0.0,0.08736718,0.88316498
824,0.0,0.0,0.08298195,0.90892256
825,0.0,0.0,0.0796087,0.91868687
826,0.0,0.0,0.07505482,0.93080808
827,0.0,0.0,0.0715129,0.94074074
828,0.0,0.0,0.0688143,0.94915825
829,0.0,0.0,0.06527239,0.9540404
830,0.0,0.0,0.06122449,0.95909091
831,0.0,0.0,0.05852589,0.96548822
832,0.0,0.0,0.05633328,0.96919192
833,0.0,0.0,0.05346601,0.97222222
834,0.0,0.0,0.05026143,0.97373737
835,0.0,0.0,0.04705684,0.97542088
836,0.0,0.0,0.04553888,0.97676768
837,0.0,0.0,0.0445269,0.97895623
838,0.0,0.0,0.04216563,0.98063973
839,0.0,0.0,0.03929836,0.98181818
840,0.0,0.0,0.03761174,0.98316498
841,0.0,0.0,0.03575645,0.98518519
842,0.0,0.0,0.03322651,0.98670034
843,0.0,0.0,0.03187721,0.98888889
844,0.0,0.0,0.03002193,0.99006734
845,0.0,0.0,0.02900995,0.99141414
846,0.0,0.0,0.02766065,0.99276094
847,0.0,0.0,0.01956485,0.99444444
848,0.0,0.0,0.01804689,0.99612795
849,0.0,0.0,0.01585428,0.99612795
850,0.0,0.0,0.01383033,0.99713805
851,0.0,0.0,0.01437005,0.99781145
852,0.0,0.0,0.01376286,0.9986532
853,0.0,0.0,0.01275089,0.99949495
854,0.0,0.0,0.01153652,0.99949495
855,0.0,0.0,0.01052454,0.9996633
856,0.0,0.0,0.00910778,0.99983165
857,0.0,0.0,0.0082982,0.9996633
858,0.0,0.0,0.00728622,0.99983165
859,0.0,0.0,0.00607185,1.0
860,0.0,0.0,0.00485748,1.0
861,0.0,0.0,0.00455389,0.99949495
862,0.0,0.0,0.00303593,0.99949495
863,0.0,0.0,0.00177096,0.99915825
864,0.0,0.0,0.00126497,0.99882155
865,0.0,0.0,0.00168663,0.99882155
866,0.0,0.0,0.00168663,0.99848485
867,0.0,0.0,0.00168663,0.9983165
868,0.0,0.0,0.00168663,0.99781145
869,0.0,0.0,0.0013493,0.9973064
870,0.0,0.0,0.00067465,0.99680135
871,0.0,0.0,0.0,0.9962963
872,0.0,0.0,0.0,0.9956229
873,0.0,0.0,0.0,0.99494949
874,0.0,0.0,0.0,0.99494949
875,0.0,0.0,0.0,0.99410774
876,0.0,0.0,0.0,0.99225589
877,0.0,0.0,0.0,0.99107744
878,0.0,0.0,0.0,0.99006734
879,0.0,0.0,0.0,0.98838384
880,0.0,0.0,0.0,0.98636364
881,0.0,0.0,0.0,0.98417508
882,0.0,0.0,0.0,0.98232323
883,0.0,0.0,0.0,0.98063973
884,0.0,0.0,0.0,0.97929293
885,0.0,0.0,0.0,0.97828283
886,0.0,0.0,0.0,0.97626263
887,0.0,0.0,0.0,0.97390572
888,0.0,0.0,0.0,0.97188552
889,0.0,0.0,0.0,0.96986532
890,0.0,0.0,0.0,0.96835017
891,0.0,0.0,0.0,0.96750842
892,0.0,0.0,0.0,0.96616162
893,0.0,0.0,0.0,0.96447811
894,0.0,0.0,0.0,0.96262626
895,0.0,0.0,0.0,0.96127946
896,0.0,0.0,0.0,0.95993266
897,0.0,0.0,0.0,0.95858586
898,0.0,0.0,0.0,0.95757576
899,0.0,0.0,0.0,0.95639731
900,0.0,0.0,0.0,0.95555556
901,0.0,0.0,0.0,0.95505051
902,0.0,0.0,0.0,0.9547138
903,0.0,0.0,0.0,0.95420875
904,0.0,0.0,0.0,0.9540404
905,0.0,0.0,0.0,0.95319865
906,0.0,0.0,0.0,0.95185185
907,0.0,0.0,0.0,0.95050505
908,0.0,0.0,0.0,0.95
909,0.0,0.0,0.0,0.94949495
910,0.0,0.0,0.0,0.9489899
911,0.0,0.0,0.0,0.9486532
912,0.0,0.0,0.0,0.9483165
913,0.0,0.0,0.0,0.9476431
914,0.0,0.0,0.0,0.94713805
915,0.0,0.0,0.0,0.94680135
916,0.0,0.0,0.0,0.94612795
917,0.0,0.0,0.0,0.9452862
918,0.0,0.0,0.0,0.94478114
919,0.0,0.0,0.0,0.94410774
920,0.0,0.0,0.0,0.94259259
921,0.0,0.0,0.0,0.94124579
922,0.0,0.0,0.0,0.93989899
923,0.0,0.0,0.0,0.93754209
924,0.0,0.0,0.0,0.93552189
925,0.0,0.0,0.0,0.93316498
926,0.0,0.0,0.0,0.93097643
927,0.0,0.0,0.0,0.92760943
928,0.0,0.0,0.0,0.92424242
929,0.0,0.0,0.0,0.92037037
930,0.0,0.0,0.0,0.91599327
931,0.0,0.0,0.0,0.91010101
932,0.0,0.0,0.0,0.9047138
933,0.0,0.0,0.0,0.89814815
934,0.0,0.0,0.0,0.89175084
935,0.0,0.0,0.0,0.88653199
936,0.0,0.0,0.0,0.87929293
937,0.0,0.0,0.0,0.87003367
938,0.0,0.0,0.0,0.86464646
939,0.0,0.0,0.0,0.86026936
940,0.0,0.0,0.0,0.8496633
941,0.0,0.0,0.0,0.84158249
942,0.0,0.0,0.0,0.83350168
943,0.0,0.0,0.0,0.82239057
944,0.0,0.0,0.0,0.81531987
945,0.0,0.0,0.0,0.80808081
946,0.0,0.0,0.0,0.80050505
947,0.0,0.0,0.0,0.7952862
948,0.0,0.0,0.0,0.78754209
949,0.0,0.0,0.0,0.77895623
950,0.0,0.0,0.0,0.77323232
951,0.0,0.0,0.0,0.76599327
952,0.0,0.0,0.0,0.75774411
953,0.0,0.0,0.0,0.75151515
954,0.0,0.0,0.0,0.74360269
955,0.0,0.0,0.0,0.73619529
956,0.0,0.0,0.0,0.73080808
957,0.0,0.0,0.0,0.72323232
958,0.0,0.0,0.0,0.71380471
959,0.0,0.0,0.0,0.70757576
960,0.0,0.0,0.0,0.70185185
961,0.0,0.0,0.0,0.69343434
962,0.0,0.0,0.0,0.68939394
963,0.0,0.0,0.0,0.68249158
964,0.0,0.0,0.0,0.67272727
965,0.0,0.0,0.0,0.66582492
966,0.0,0.0,0.0,0.65925926
967,0.0,0.0,0.0,0.6510101
968,0.0,0.0,0.0,0.64579125
969,0.0,0.0,0.0,0.63838384
970,0.0,0.0,0.0,0.62979798
971,0.0,0.0,0.0,0.62373737
972,0.0,0.0,0.0,0.61784512
973,0.0,0.0,0.0,0.61195286
974,0.0,0.0,0.0,0.60791246
975,0.0,0.0,0.0,0.60151515
976,0.0,0.0,0.0,0.59242424
977,0.0,0.0,0.0,0.58585859
978,0.0,0.0,0.0,0.58030303
979,0.0,0.0,0.0,0.57390572
980,0.0,0.0,0.0,0.56952862
981,0.0,0.0,0.0,0.56228956
982,0.0,0.0,0.0,0.5543771
983,0.0,0.0,0.0,0.54915825
984,0.0,0.0,0.0,0.54040404
985,0.0,0.0,0.0,0.53181818
986,0.0,0.0,0.0,0.52794613
987,0.0,0.0,0.0,0.52222222
988,0.0,0.0,0.0,0.51498316
989,0.0,0.0,0.0,0.50808081
990,0.0,0.0,0.0,0.49915825
991,0.0,0.0,0.0,0.49276094
992,0.0,0.0,0.0,0.48821549
993,0.0,0.0,0.0,0.48232323
994,0.0,0.0,0.0,0.47676768
995,0.0,0.0,0.0,0.47070707
996,0.0,0.0,0.0,0.46515152
997,0.0,0.0,0.0,0.45925926
998,0.0,0.0,0.0,0.45555556
999,0.0,0.0,0.0,0.4479798
1000,0.0,0.0,0.0,0.43956229
1001,0.0,0.0,0.0,0.43333333
1002,0.0,0.0,0.0,0.42878788
1003,0.0,0.0,0.0,0.42356902
1004,0.0,0.0,0.0,0.41548822
1005,0.0,0.0,0.0,0.40707071
1006,0.0,0.0,0.0,0.40117845
1007,0.0,0.0,0.0,0.3956229
1008,0.0,0.0,0.0,0.38619529
1009,0.0,0.0,0.0,0.37744108
1010,0.0,0.0,0.0,0.37104377
1011,0.0,0.0,0.0,0.36531987
1012,0.0,0.0,0.0,0.36060606
1013,0.0,0.0,0.0,0.35639731
1014,0.0,0.0,0.0,0.35252525
1015,0.0,0.0,0.0,0.3469697
1016,0.0,0.0,0.0,0.34074074
1017,0.0,0.0,0.0,0.33602694
1018,0.0,0.0,0.0,0.32962963
1019,0.0,0.0,0.0,0.32424242
1020,0.0,0.0,0.0,0.31936027
1021,0.0,0.0,0.0,0.31313131
1022,0.0,0.0,0.0,0.30757576
1023,0.0,0.0,0.0,0.30151515
1024,0.0,0.0,0.0,0.2956229
1025,0.0,0.0,0.0,0.28989899
1026,0.0,0.0,0.0,0.28316498
1027,0.0,0.0,0.0,0.27744108
1028,0.0,0.0,0.0,0.27239057
1029,0.0,0.0,0.0,0.26700337
1030,0.0,0.0,0.0,0.26212121
1031,0.0,0.0,0.0,0.25740741
1032,0.0,0.0,0.0,0.2540404
1033,0.0,0.0,0.0,0.24915825
1034,0.0,0.0,0.0,0.24545455
1035,0.0,0.0,0.0,0.24040404
1036,0.0,0.0,0.0,0.23552189
1037,0.0,0.0,0.0,0.23265993
1038,0.0,0.0,0.0,0.22895623
1039,0.0,0.0,0.0,0.22491582
1040,0.0,0.0,0.0,0.22087542
1041,0.0,0.0,0.0,0.21700337
1042,0.0,0.0,0.0,0.21144781
1043,0.0,0.0,0.0,0.20841751
1044,0.0,0.0,0.0,0.20454545
1045,0.0,0.0,0.0,0.20117845
1046,0.0,0.0,0.0,0.1986532
1047,0.0,0.0,0.0,0.1959596
1048,0.0,0.0,0.0,0.19309764
1049,0.0,0.0,0.0,0.19006734
1050,0.0,0.0,0.0,0.18686869
1051,0.0,0.0,0.0,0.18131313
1052,0.0,0.0,0.0,0.17710438
1053,0.0,0.0,0.0,0.17390572
1054,0.0,0.0,0.0,0.17138047
1055,0.0,0.0,0.0,0.16835017
1056,0.0,0.0,0.0,0.16363636
1057,0.0,0.0,0.0,0.16043771
1058,0.0,0.0,0.0,0.15875421
1059,0.0,0.0,0.0,0.15606061
1060,0.0,0.0,0.0,0.15319865
1061,0.0,0.0,0.0,0.1503367
1062,0.0,0.0,0.0,0.14713805
1063,0.0,0.0,0.0,0.14360269
1064,0.0,0.0,0.0,0.13989899
1065,0.0,0.0,0.0,0.13754209
1066,0.0,0.0,0.0,0.13569024
1067,0.0,0.0,0.0,0.13299663
1068,0.0,0.0,0.0,0.13164983
1069,0.0,0.0,0.0,0.12878788
1070,0.0,0.0,0.0,0.12575758
1071,0.0,0.0,0.0,0.12272727
1072,0.0,0.0,0.0,0.11952862
1073,0.0,0.0,0.0,0.11632997
1074,0.0,0.0,0.0,0.11363636
1075,0.0,0.0,0.0,0.11094276
1076,0.0,0.0,0.0,0.10774411
1077,0.0,0.0,0.0,0.10555556
1078,0.0,0.0,0.0,0.10319865
1079,0.0,0.0,0.0,0.1013468
1080,0.0,0.0,0.0,0.0993266
1081,0.0,0.0,0.0,0.0959596
1082,0.0,0.0,0.0,0.09393939
1083,0.0,0.0,0.0,0.09090909
1084,0.0,0.0,0.0,0.08804714
1085,0.0,0.0,0.0,0.08619529
1086,0.0,0.0,0.0,0.08417508
1087,0.0,0.0,0.0,0.08164983
1088,0.0,0.0,0.0,0.08047138
1089,0.0,0.0,0.0,0.07878788
1090,0.0,0.0,0.0,0.07744108
1091,0.0,0.0,0.0,0.07609428
1092,0.0,0.0,0.0,0.07424242
1093,0.0,0.0,0.0,0.07239057
1094,0.0,0.0,0.0,0.07087542
1095,0.0,0.0,0.0,0.06952862
1096,0.0,0.0,0.0,0.06818182
1097,0.0,0.0,0.0,0.06632997
1098,0.0,0.0,0.0,0.06447811
1099,0.0,0.0,0.0,0.06329966
1100,0.0,0.0,0.0,0.06195286
1101,0.0,0.0,0.0,0.06060606
1102,0.0,0.0,0.0,0.05942761
1103,0.0,0.0,0.0,0.05808081
1104,0.0,0.0,0.0,0.05690236
1105,0.0,0.0,0.0,0.05538721
1106,0.0,0.0,0.0,0.05454545
1107,0.0,0.0,0.0,0.0526936
1108,0.0,0.0,0.0,0.0510101
