nm,Green,Red,NIR1,NIR2
557,0.99233129,0.0,0.0,0.0
558,0.99233129,0.0,0.0,0.0
559,0.99079755,0.0,0.0,0.0
560,0.99045671,0.0,0.0,0.0
561,0.98909339,0.0,0.0,0.0
562,0.9870484,0.0,0.0,0.0
563,0.98432175,0.0,0.0,0.0
564,0.98295842,0.0,0.0,0.0
565,0.98091343,0.0,0.0,0.0
566,0.97920927,0.0,0.0,0.0
567,0.97750511,0.0,0.0,0.0
568,0.97477846,0.0,0.0,0.0
569,0.97256305,0.0,0.0,0.0
570,0.96915474,0.0,0.0,0.0
571,0.96608725,0.0,0.0,0.0
572,0.9623381,0.0,0.0,0.0
573,0.95773688,0.0,0.0,0.0
574,0.95415815,0.0,0.0,0.0
575,0.94853442,0.0,0.0,0.0
576,0.94342195,0.0,0.0,0.0
577,0.9406953,0.0,0.0,0.0
578,0.93473074,0.0,0.0,0.0
579,0.92944785,0.0,0.0,0.0
580,0.92467621,0.0,0.0,0.0
581,0.91905249,0.0,0.0,0.0
582,0.9127471,0.0,0.0,0.0
583,0.90610089,0.0,0.0,0.0
584,0.89826176,0.0,0.0,0.0
585,0.88922972,0.0,0.0,0.0
586,0.88241309,0.0,0.0,0.0
587,0.87252897,0.0,0.0,0.0
588,0.86247444,0.0,0.0,0.0
589,0.85293115,0.00605857,0.0,0.0
590,0.83197001,0.00686637,0.0,0.0
591,0.81288344,0.01070347,0.0,0.0
592,0.80436264,0.01716594,0.0,0.0
593,0.78067485,0.02302255,0.0,0.0
594,0.76039536,0.03029283,0.0,0.0
595,0.74301295,0.03917873,0.0,0.0
596,0.71216769,0.04190508,0.0,0.0
597,0.67331288,0.05301245,0.0,0.0
598,0.60514656,0.07960283,0.0,0.0
599,0.5657805,0.09306631,0.0,0.0
600,0.52453988,0.13110064,0.0,0.0
601,0.45671438,0.20161562,0.0,0.0
602,0.41087253,0.27936722,0.0,0.0
603,0.35974778,0.34853585,0.0,0.0
604,0.33759373,0.40087513,0.0,0.0
605,0.29890934,0.43133625,0.0,0.0
606,0.27232447,0.45809492,0.0,0.0
607,0.23943422,0.50841468,0.0,0.0
608,0.20739605,0.54897341,0.0,0.0
609,0.18166326,0.58768092,0.0,0.0
610,0.15695297,0.61713228,0.0,0.0
611,0.13820723,0.63951531,0.0,0.0
612,0.12184731,0.66156176,0.0,0.0
613,0.10633947,0.68966678,0.0,0.0
614,0.09151329,0.71053517,0.0,0.0
615,0.07941377,0.73763043,0.0,0.0
616,0.0690184,0.76068664,0.0,0.0
617,0.06186094,0.78458432,0.0,0.0
618,0.05760055,0.80612588,0.0,0.0
619,0.05351057,0.82817233,0.0,0.0
620,0.04907975,0.85021878,0.0,0.0
621,0.04618269,0.86654325,0.0,0.0
622,0.04260395,0.88757994,0.0,0.0
623,0.04004772,0.8990239,0.0,0.0
624,0.0376619,0.91063615,0.0,0.0
625,0.03442399,0.92056547,0.0,0.0
626,0.03118609,0.93032649,0.0,0.0
627,0.02862986,0.9378997,0.0,0.0
628,0.02709611,0.94631437,0.0,0.0
629,0.0259032,0.95287782,0.0,0.0
630,0.02419905,0.95809492,0.0,0.0
631,0.02198364,0.96415348,0.0,0.0
632,0.01959782,0.96953888,0.0,0.0
633,0.01806408,0.97441939,0.0,0.0
634,0.01601909,0.97913161,0.0,0.0
635,0.01465576,0.98216089,0.0,0.0
636,0.01346285,0.98636823,0.0,0.0
637,0.0129516,0.99074386,0.0,0.0
638,0.01226994,0.99377314,0.0,0.0
639,0.01107703,0.99596096,0.0,0.0
640,0.01022495,0.99713901,0.0,0.0
641,0.00903204,0.99848536,0.0,0.0
642,0.00732788,0.99932683,0.0,0.0
643,0.00681663,0.99983171,0.0,0.0
644,0.00681663,1.0,0.0,0.0
645,0.00797546,1.0,0.0,0.0
646,0.00715746,0.99949512,0.0,0.0
647,0.00429448,0.99882195,0.0,0.0
648,0.00224949,0.99831706,0.0,0.0
649,0.000818,0.9974756,0.0,0.0
650,0.0,0.99579266,0.0,0.0
651,0.0,0.99461461,0.0,0.0
652,0.0,0.99293167,0.0,0.0
653,0.0,0.99040727,0.0,0.0
654,0.0,0.98670481,0.0,0.0
655,0.0,0.98519017,0.001358,0.0
656,0.0,0.98249748,0.00203701,0.0
657,0.0,0.97711208,0.00237651,0.0
658,0.0,0.97425109,0.00305551,0.0
659,0.0,0.97223157,0.00373451,0.0
660,0.0,0.96684618,0.00407401,0.0
661,0.0,0.96230226,0.00305551,0.0
662,0.0,0.95759004,0.00432864,0.0
663,0.0,0.95203635,0.00483789,0.0
664,0.0,0.94631437,0.00483789,0.0
665,0.0,0.94143386,0.00483789,0.0
666,0.0,0.93554359,0.00560177,0.0
667,0.0,0.92965332,0.00738415,0.0
668,0.0,0.92208011,0.00865727,0.0
669,0.0,0.91551666,0.00774062,0.0
670,0.0,0.90811175,0.00916653,0.0
671,0.0,0.89969707,0.00977763,0.0
672,0.0,0.89246045,0.01001528,0.0
673,0.0,0.88522383,0.01391954,0.0
674,0.0,0.87899697,0.01697505,0.0
675,0.0,0.87327499,0.02037006,0.0
676,0.0,0.86284079,0.02359531,0.0
677,0.0,0.85678223,0.02970633,0.0
678,0.0,0.85257489,0.03649635,0.0
679,0.0,0.84887243,0.04430487,0.0
680,0.0,0.84500168,0.05907316,0.0
681,0.0,0.84298216,0.0712952,0.0
682,0.0,0.84230899,0.08283823,0.0
683,0.0,0.84230899,0.09675777,0.0
684,0.0,0.84298216,0.11390256,0.0
685,0.0,0.84550656,0.14326939,0.0
686,0.0,0.84904073,0.1648277,0.0
687,0.0,0.85341636,0.18434901,0.0
688,0.0,0.85897004,0.20981158,0.0
689,0.0,0.86469202,0.23442539,0.0
690,0.0,0.86923595,0.25903921,0.0
691,0.0,0.87377987,0.28874554,0.0
692,0.0,0.88051161,0.31896113,0.0
693,0.0,0.88370919,0.35342047,0.0
694,0.0,0.88471895,0.38227805,0.0
695,0.0,0.8833726,0.40434561,0.0
696,0.0,0.88051161,0.4372772,0.0
697,0.0,0.87933356,0.46800204,0.0
698,0.0,0.87529451,0.50144288,0.0
699,0.0,0.86772131,0.53352572,0.0
700,0.0,0.85661393,0.57121032,0.0
701,0.0,0.83776506,0.61025293,0.0
702,0.0,0.81571861,0.64012901,0.0
703,0.0,0.8030966,0.67883212,0.0
704,0.0,0.78694042,0.71057545,0.0
705,0.0,0.7616964,0.73111526,0.0
706,0.0,0.73039381,0.75165507,0.0
707,0.0,0.70817906,0.77338313,0.0
708,0.0,0.68024234,0.79562044,0.0
709,0.0,0.5907102,0.82753353,0.0
710,0.0,0.5543588,0.84620608,0.0
711,0.0,0.5156513,0.86335087,0.0
712,0.0,0.47778526,0.88049567,0.0
713,0.0,0.43975093,0.89305721,0.0
714,0.0,0.40508246,0.90799525,0.0
715,0.0,0.37075059,0.92344254,0.0
716,0.0,0.3444968,0.93736208,0.0
717,0.0,0.31050151,0.9461891,0.0
718,0.0,0.28811848,0.95722288,0.0
719,0.0,0.25479636,0.9623154,0.0
720,0.0,0.23510602,0.96910542,0.0
721,0.0,0.21457422,0.97283993,0.0
722,0.0,0.19454729,0.97691394,0.0
723,0.0,0.17250084,0.9818367,0.0
724,0.0,0.16088859,0.98574096,0.0
725,0.0,0.14304948,0.98811747,0.0
726,0.0,0.12672501,0.99151248,0.0
727,0.0,0.11544934,0.99473774,0.0
728,0.0,0.10838102,0.99728399,0.0
729,0.0,0.10148098,0.99779324,0.0
730,0.0,0.09559071,0.99881175,0.0
731,0.0,0.09104679,0.9996605,0.0
732,0.0,0.08465163,1.0,0.0
733,0.0,0.07707842,0.9996605,0.0
734,0.0,0.07320767,0.9989815,0.0
735,0.0,0.0698418,0.99847225,0.0
736,0.0,0.06613935,0.998642,0.0
737,0.0,0.06361494,0.99779324,0.0
738,0.0,0.06058566,0.99541674,0.0
739,0.0,0.05721979,0.99354948,0.0
740,0.0,0.05536856,0.99117298,0.0
741,0.0,0.05166611,0.98828722,0.0
742,0.0,0.0491417,0.9828552,0.0
743,0.0,0.04543925,0.97725344,0.0
744,0.0,0.04224167,0.97250042,0.0
745,0.0,0.03988556,0.96571041,0.0
746,0.0,0.03719286,0.96010864,0.0
747,0.0,0.03332211,0.95535563,0.0
748,0.0,0.03012454,0.94805636,0.0
749,0.0,0.02709525,0.94262434,0.0
750,0.0,0.02625379,0.93617382,0.0
751,0.0,0.0181757,0.92955356,0.0
752,0.0,0.01595422,0.92547955,0.0
753,0.0,0.01050151,0.92055678,0.0
754,0.0,0.01649276,0.91172976,0.0
755,0.0,0.00454392,0.907486,0.0
756,0.0,0.0,0.90137498,0.0
757,0.0,0.0,0.89458496,0.0
758,0.0,0.0,0.88796469,0.0
759,0.0,0.0,0.88321168,0.0
760,0.0,0.0,0.87913767,0.0
761,0.0,0.0,0.87608216,0.0
762,0.0,0.0,0.87336615,0.0
763,0.0,0.0,0.87132915,0.0
764,0.0,0.0,0.86963164,0.0
765,0.0,0.0,0.86725513,0.00504032
766,0.0,0.0,0.86708538,0.00504032
767,0.0,0.0,0.86708538,0.00504032
768,0.0,0.0,0.86691563,0.00504032
769,0.0,0.0,0.86759464,0.00504032
770,0.0,0.0,0.86963164,0.00604839
771,0.0,0.0,0.8721779,0.00604839
772,0.0,0.0,0.8742149,0.00604839
773,0.0,0.0,0.87574266,0.00705645
774,0.0,0.0,0.88083517,0.00705645
775,0.0,0.0,0.88796469,0.00705645
776,0.0,0.0,0.88796469,0.00705645
777,0.0,0.0,0.90426074,0.00705645
778,0.0,0.0,0.9105415,0.00806452
779,0.0,0.0,0.91325751,0.00907258
780,0.0,0.0,0.91563402,0.00453629
781,0.0,0.0,0.91699202,0.00554435
782,0.0,0.0,0.91750127,0.00655242
783,0.0,0.0,0.91902903,0.00856855
784,0.0,0.0,0.91851978,0.01108871
785,0.0,0.0,0.91665252,0.00584677
786,0.0,0.0,0.91223901,0.00665323
787,0.0,0.0,0.90663724,0.00571237
788,0.0,0.0,0.89950772,0.0062164
789,0.0,0.0,0.89220845,0.00756048
790,0.0,0.0,0.87964692,0.00924059
791,0.0,0.0,0.86793414,0.01394489
792,0.0,0.0,0.85673061,0.01680108
793,0.0,0.0,0.84094381,0.01965726
794,0.0,0.0,0.82906128,0.02167339
795,0.0,0.0,0.81310474,0.02452957
796,0.0,0.0,0.79086742,0.02839382
797,0.0,0.0,0.76625361,0.11676747
798,0.0,0.0,0.74910881,0.20984543
799,0.0,0.0,0.71855373,0.2219422
800,0.0,0.0,0.66711933,0.25571237
801,0.0,0.0,0.63401799,0.29519489
802,0.0,0.0,0.58139535,0.34425403
803,0.0,0.0,0.53488372,0.42137097
804,0.0,0.0,0.49431336,0.44422043
805,0.0,0.0,0.44949924,0.51125672
806,0.0,0.0,0.4180954,0.56468414
807,0.0,0.0,0.39229333,0.61391129
808,0.0,0.0,0.36343575,0.64297715
809,0.0,0.0,0.3437447,0.67540323
810,0.0,0.0,0.31896113,0.69422043
811,0.0,0.0,0.29248005,0.72513441
812,0.0,0.0,0.26803599,0.74966398
813,0.0,0.0,0.25140044,0.78847446
814,0.0,0.0,0.22814463,0.79267473
815,0.0,0.0,0.21303684,0.82073253
816,0.0,0.0,0.19741979,0.84324597
817,0.0,0.0,0.18400951,0.85147849
818,0.0,0.0,0.17161772,0.87466398
819,0.0,0.0,0.16109319,0.8921371
820,0.0,0.0,0.14615515,0.90809812
821,0.0,0.0,0.13749788,0.90759409
822,0.0,0.0,0.12918011,0.92439516
823,0.0,0.0,0.12018333,0.92960349
824,0.0,0.0,0.11152606,0.93397177
825,0.0,0.0,0.10643354,0.9390121
826,0.0,0.0,0.09794602,0.94522849
827,0.0,0.0,0.091156,0.95043683
828,0.0,0.0,0.08691224,0.9546371
829,0.0,0.0,0.08131047,0.95950941
830,0.0,0.0,0.07621796,0.96118952
831,0.0,0.0,0.0723137,0.96320565
832,0.0,0.0,0.06773044,0.96572581
833,0.0,0.0,0.06416568,0.96824597
834,0.0,0.0,0.06161942,0.97093414
835,0.0,0.0,0.05822441,0.97261425
836,0.0,0.0,0.05499915,0.9734543
837,0.0,0.0,0.05160414,0.97614247
838,0.0,0.0,0.04854863,0.97832661
839,0.0,0.0,0.04532337,0.97950269
840,0.0,0.0,0.04226787,0.98101478
841,0.0,0.0,0.03955186,0.98219086
842,0.0,0.0,0.03751485,0.9828629
843,0.0,0.0,0.03428959,0.98403898
844,0.0,0.0,0.03157359,0.98571909
845,0.0,0.0,0.02936683,0.98739919
846,0.0,0.0,0.02817858,0.98874328
847,0.0,0.0,0.02699032,0.99210349
848,0.0,0.0,0.02478357,0.99294355
849,0.0,0.0,0.01595654,0.99395161
850,0.0,0.0,0.00577152,0.99462366
851,0.0,0.0,0.00373451,0.99563172
852,0.0,0.0,0.00679002,0.99663978
853,0.0,0.0,0.00916653,0.99781586
854,0.0,0.0,0.00814802,0.99815188
855,0.0,0.0,0.00712952,0.99882392
856,0.0,0.0,0.00305551,0.99915995
857,0.0,0.0,0.0,0.99932796
858,0.0,0.0,0.0,0.99949597
859,0.0,0.0,0.0,0.99966398
860,0.0,0.0,0.0,0.99983199
861,0.0,0.0,0.0,0.99983199
862,0.0,0.0,0.0,0.99966398
863,0.0,0.0,0.0,0.99983199
864,0.0,0.0,0.0,1.0
865,0.0,0.0,0.0,0.99983199
866,0.0,0.0,0.0,0.99983199
867,0.0,0.0,0.0,0.99983199
868,0.0,0.0,0.0,0.99983199
869,0.0,0.0,0.0,0.99949597
870,0.0,0.0,0.0,0.99932796
871,0.0,0.0,0.0,0.99899194
872,0.0,0.0,0.0,0.99899194
873,0.0,0.0,0.0,0.99865591
874,0.0,0.0,0.0,0.99831989
875,0.0,0.0,0.0,0.99747984
876,0.0,0.0,0.0,0.99714382
877,0.0,0.0,0.0,0.99630376
878,0.0,0.0,0.0,0.99495968
879,0.0,0.0,0.0,0.99395161
880,0.0,0.0,0.0,0.99243952
881,0.0,0.0,0.0,0.99109543
882,0.0,0.0,0.0,0.99008737
883,0.0,0.0,0.0,0.98874328
884,0.0,0.0,0.0,0.98773522
885,0.0,0.0,0.0,0.98655914
886,0.0,0.0,0.0,0.98521505
887,0.0,0.0,0.0,0.98403898
888,0.0,0.0,0.0,0.98303091
889,0.0,0.0,0.0,0.98235887
890,0.0,0.0,0.0,0.98168683
891,0.0,0.0,0.0,0.98084677
892,0.0,0.0,0.0,0.9796707
893,0.0,0.0,0.0,0.97799059
894,0.0,0.0,0.0,0.97647849
895,0.0,0.0,0.0,0.97513441
896,0.0,0.0,0.0,0.97395833
897,0.0,0.0,0.0,0.97244624
898,0.0,0.0,0.0,0.97076613
899,0.0,0.0,0.0,0.96891801
900,0.0,0.0,0.0,0.9672379
901,0.0,0.0,0.0,0.96589382
902,0.0,0.0,0.0,0.96387769
903,0.0,0.0,0.0,0.96186156
904,0.0,0.0,0.0,0.95950941
905,0.0,0.0,0.0,0.9578293
906,0.0,0.0,0.0,0.95564516
907,0.0,0.0,0.0,0.95362903
908,0.0,0.0,0.0,0.95228495
909,0.0,0.0,0.0,0.95094086
910,0.0,0.0,0.0,0.94858871
911,0.0,0.0,0.0,0.94640457
912,0.0,0.0,0.0,0.9437164
913,0.0,0.0,0.0,0.94002016
914,0.0,0.0,0.0,0.93800403
915,0.0,0.0,0.0,0.93363575
916,0.0,0.0,0.0,0.92893145
917,0.0,0.0,0.0,0.92641129
918,0.0,0.0,0.0,0.92254704
919,0.0,0.0,0.0,0.91952285
920,0.0,0.0,0.0,0.91532258
921,0.0,0.0,0.0,0.91078629
922,0.0,0.0,0.0,0.90574597
923,0.0,0.0,0.0,0.90204973
924,0.0,0.0,0.0,0.89717742
925,0.0,0.0,0.0,0.89314516
926,0.0,0.0,0.0,0.88877688
927,0.0,0.0,0.0,0.88256048
928,0.0,0.0,0.0,0.87718414
929,0.0,0.0,0.0,0.87197581
930,0.0,0.0,0.0,0.86659946
931,0.0,0.0,0.0,0.86239919
932,0.0,0.0,0.0,0.85635081
933,0.0,0.0,0.0,0.85147849
934,0.0,0.0,0.0,0.8469422
935,0.0,0.0,0.0,0.84290995
936,0.0,0.0,0.0,0.83686156
937,0.0,0.0,0.0,0.83064516
938,0.0,0.0,0.0,0.82728495
939,0.0,0.0,0.0,0.82274866
940,0.0,0.0,0.0,0.81787634
941,0.0,0.0,0.0,0.81199597
942,0.0,0.0,0.0,0.80561156
943,0.0,0.0,0.0,0.79956317
944,0.0,0.0,0.0,0.79401882
945,0.0,0.0,0.0,0.78965054
946,0.0,0.0,0.0,0.78494624
947,0.0,0.0,0.0,0.77570565
948,0.0,0.0,0.0,0.76948925
949,0.0,0.0,0.0,0.76545699
950,0.0,0.0,0.0,0.76008065
951,0.0,0.0,0.0,0.75336022
952,0.0,0.0,0.0,0.74983199
953,0.0,0.0,0.0,0.74428763
954,0.0,0.0,0.0,0.73706317
955,0.0,0.0,0.0,0.73168683
956,0.0,0.0,0.0,0.72647849
957,0.0,0.0,0.0,0.72093414
958,0.0,0.0,0.0,0.7155578
959,0.0,0.0,0.0,0.70850134
960,0.0,0.0,0.0,0.70060484
961,0.0,0.0,0.0,0.69522849
962,0.0,0.0,0.0,0.69018817
963,0.0,0.0,0.0,0.68262769
964,0.0,0.0,0.0,0.67708333
965,0.0,0.0,0.0,0.67019489
966,0.0,0.0,0.0,0.66347446
967,0.0,0.0,0.0,0.65658602
968,0.0,0.0,0.0,0.65020161
969,0.0,0.0,0.0,0.6453293
970,0.0,0.0,0.0,0.63642473
971,0.0,0.0,0.0,0.63037634
972,0.0,0.0,0.0,0.62550403
973,0.0,0.0,0.0,0.62063172
974,0.0,0.0,0.0,0.61424731
975,0.0,0.0,0.0,0.60635081
976,0.0,0.0,0.0,0.59828629
977,0.0,0.0,0.0,0.59173387
978,0.0,0.0,0.0,0.58400538
979,0.0,0.0,0.0,0.57778898
980,0.0,0.0,0.0,0.57073253
981,0.0,0.0,0.0,0.56300403
982,0.0,0.0,0.0,0.55695565
983,0.0,0.0,0.0,0.54788306
984,0.0,0.0,0.0,0.54267473
985,0.0,0.0,0.0,0.53729839
986,0.0,0.0,0.0,0.53158602
987,0.0,0.0,0.0,0.52553763
988,0.0,0.0,0.0,0.51512097
989,0.0,0.0,0.0,0.50890457
990,0.0,0.0,0.0,0.5
991,0.0,0.0,0.0,0.49243952
992,0.0,0.0,0.0,0.48555108
993,0.0,0.0,0.0,0.48067876
994,0.0,0.0,0.0,0.47463038
995,0.0,0.0,0.0,0.46975806
996,0.0,0.0,0.0,0.46270161
997,0.0,0.0,0.0,0.45614919
998,0.0,0.0,0.0,0.45278898
999,0.0,0.0,0.0,0.44657258
1000,0.0,0.0,0.0,0.44170027
1001,0.0,0.0,0.0,0.43649194
1002,0.0,0.0,0.0,0.42893145
1003,0.0,0.0,0.0,0.42086694
1004,0.0,0.0,0.0,0.4047379
1005,0.0,0.0,0.0,0.39868952
1006,0.0,0.0,0.0,0.39549731
1007,0.0,0.0,0.0,0.38810484
1008,0.0,0.0,0.0,0.37684812
1009,0.0,0.0,0.0,0.36844758
1010,0.0,0.0,0.0,0.36458333
1011,0.0,0.0,0.0,0.35903898
1012,0.0,0.0,0.0,0.35383065
1013,0.0,0.0,0.0,0.34895833
1014,0.0,0.0,0.0,0.34307796
1015,0.0,0.0,0.0,0.33686156
1016,0.0,0.0,0.0,0.33081317
1017,0.0,0.0,0.0,0.32594086
1018,0.0,0.0,0.0,0.32039651
1019,0.0,0.0,0.0,0.31586022
1020,0.0,0.0,0.0,0.30762769
1021,0.0,0.0,0.0,0.30191532
1022,0.0,0.0,0.0,0.29435484
1023,0.0,0.0,0.0,0.28965054
1024,0.0,0.0,0.0,0.28360215
1025,0.0,0.0,0.0,0.27889785
1026,0.0,0.0,0.0,0.27318548
1027,0.0,0.0,0.0,0.26797715
1028,0.0,0.0,0.0,0.26360887
1029,0.0,0.0,0.0,0.25823253
1030,0.0,0.0,0.0,0.25252016
1031,0.0,0.0,0.0,0.24764785
1032,0.0,0.0,0.0,0.2405914
1033,0.0,0.0,0.0,0.23487903
1034,0.0,0.0,0.0,0.23168683
1035,0.0,0.0,0.0,0.2281586
1036,0.0,0.0,0.0,0.22446237
1037,0.0,0.0,0.0,0.21959005
1038,0.0,0.0,0.0,0.21320565
1039,0.0,0.0,0.0,0.21034946
1040,0.0,0.0,0.0,0.20648522
1041,0.0,0.0,0.0,0.20362903
1042,0.0,0.0,0.0,0.19858871
1043,0.0,0.0,0.0,0.19254032
1044,0.0,0.0,0.0,0.18733199
1045,0.0,0.0,0.0,0.18329973
1046,0.0,0.0,0.0,0.18061156
1047,0.0,0.0,0.0,0.17741935
1048,0.0,0.0,0.0,0.17473118
1049,0.0,0.0,0.0,0.171875
1050,0.0,0.0,0.0,0.16767473
1051,0.0,0.0,0.0,0.16549059
1052,0.0,0.0,0.0,0.16196237
1053,0.0,0.0,0.0,0.15860215
1054,0.0,0.0,0.0,0.15540995
1055,0.0,0.0,0.0,0.15255376
1056,0.0,0.0,0.0,0.15070565
1057,0.0,0.0,0.0,0.14768145
1058,0.0,0.0,0.0,0.14398522
1059,0.0,0.0,0.0,0.14146505
1060,0.0,0.0,0.0,0.1391129
1061,0.0,0.0,0.0,0.13608871
1062,0.0,0.0,0.0,0.13390457
1063,0.0,0.0,0.0,0.13054435
1064,0.0,0.0,0.0,0.12836022
1065,0.0,0.0,0.0,0.12634409
1066,0.0,0.0,0.0,0.12449597
1067,0.0,0.0,0.0,0.12231183
1068,0.0,0.0,0.0,0.11962366
1069,0.0,0.0,0.0,0.11693548
1070,0.0,0.0,0.0,0.11273522
1071,0.0,0.0,0.0,0.11071909
1072,0.0,0.0,0.0,0.10887097
1073,0.0,0.0,0.0,0.10685484
1074,0.0,0.0,0.0,0.10517473
1075,0.0,0.0,0.0,0.10399866
1076,0.0,0.0,0.0,0.10131048
1077,0.0,0.0,0.0,0.09895833
1078,0.0,0.0,0.0,0.09761425
1079,0.0,0.0,0.0,0.09627016
1080,0.0,0.0,0.0,0.09509409
1081,0.0,0.0,0.0,0.09375
1082,0.0,0.0,0.0,0.09206989
1083,0.0,0.0,0.0,0.09022177
1084,0.0,0.0,0.0,0.08786962
1085,0.0,0.0,0.0,0.08602151
1086,0.0,0.0,0.0,0.08316532
1087,0.0,0.0,0.0,0.08081317
1088,0.0,0.0,0.0,0.07930108
1089,0.0,0.0,0.0,0.07778898
1090,0.0,0.0,0.0,0.07594086
1091,0.0,0.0,0.0,0.07392473
1092,0.0,0.0,0.0,0.07207661
1093,0.0,0.0,0.0,0.06989247
1094,0.0,0.0,0.0,0.06888441
1095,0.0,0.0,0.0,0.06770833
1096,0.0,0.0,0.0,0.06653226
1097,0.0,0.0,0.0,0.06653226
1098,0.0,0.0,0.0,0.06502016
1099,0.0,0.0,0.0,0.06350806
1100,0.0,0.0,0.0,0.06165995
1101,0.0,0.0,0.0,0.05981183
1102,0.0,0.0,0.0,0.0577957
1103,0.0,0.0,0.0,0.05661962
1104,0.0,0.0,0.0,0.05561156
1105,0.0,0.0,0.0,0.05426747
1106,0.0,0.0,0.0,0.0530914
1107,0.0,0.0,0.0,0.05208333
1108,0.0,0.0,0.0,0.05258737
1109,0.0,0.0,0.0,0.05258737
1110,0.0,0.0,0.0,0.05174731
1111,0.0,0.0,0.0,0.04939516
1112,0.0,0.0,0.0,0.04788306
1113,0.0,0.0,0.0,0.04620296
1114,0.0,0.0,0.0,0.04519489
1115,0.0,0.0,0.0,0.04435484
1116,0.0,0.0,0.0,0.04317876
